"proj_id","primary_id","eudract_id","nct_id","eligibility_final","lead_institution","crossreg_final","crossreg_manual_extractor","has_publication","publication_doi","publication_pmid","publication_url","publication_date","identification_step","publication_type","is_prospective","has_summary_results","summary_results_date","registration_date","start_date","completion_date","completion_year","primary_completion_date","primary_completion_year","recruitment_status","phase","enrollment","is_multicentric","is_multinational","main_sponsor","is_controlled","is_randomised","masking","center_size"
"969","NCT01113125","2009-015163-14","NCT01113125","Eligible","Aarhus University Hospital","Identified in manual search","Delwen","Yes","10.22541/au.161185647.75777799",NA,"https://www.authorea.com/doi/full/10.22541/au.161185647.75777799","2021-01-28","Systematic Google search","Journal publication","Yes","No",NA,"2009-11-30","2010-03-31","2016-07-31","2016","2014-08-31","2014","Unknown status","Phase 3",60,"No",NA,"Only non-industry","Yes","Yes","No","large"
"970","NCT01113762",NA,"NCT01113762","Eligible","University of Southern Denmark","Irrelevant intervention type",NA,"Yes","10.3109/17453674.2013.788435","2.3530872E7","https://www.tandfonline.com/doi/full/10.3109/17453674.2013.788435","2013-03-26","Linked at the registration","Journal publication","No","No",NA,"2010-04-28","2007-02-28","2019-11-30","2019","2009-11-30","2009","Unknown status","Phase 2",71,"Yes",NA,"Industry or mixed","Yes","Yes","Yes","large"
"590","NCT01122446","2008-007484-16","NCT01122446","Eligible","Lund University","Identified in manual search","Samruddhi","Yes","10.1111/pedi.12611","29171140","https://doi.org/10.1111/pedi.12611","2017-11-24","Linked at the registration","Journal publication","Yes","Yes","2018-08-08","2008-12-19","2009-04-30","2017-01-31","2017","2016-12-31","2016","Completed","Phase 2",50,"No",NA,"Only non-industry","Yes","Yes","No","large"
"973","NCT01135901",NA,"NCT01135901","Eligible","Norwegian University of Science and Technology","Irrelevant intervention type",NA,"Yes","10.1136/bmjopen-2021-054841","35264353","https://bmjopen.bmj.com/content/12/3/e054841","2022-03-09","Linked at the registration","Journal publication","Yes","No",NA,"2010-04-26","2010-04-30","2018-12-01","2018","2018-12-01","2018","Completed","Not Applicable",180,"No",NA,"Only non-industry","No","No","Yes","large"
"974","NCT01140438",NA,"NCT01140438","Eligible","Norwegian University of Science and Technology","None found","Natasha","Yes","10.1111/dom.13797","31148332","https://dom-pubs.onlinelibrary.wiley.com/doi/10.1111/dom.13797","2019-06-19","Linked at the registration","Journal publication","No","No",NA,"2010-06-08","2009-03-31","2018-11-30","2018","2018-11-30","2018","Completed","Not Applicable",64,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"978","NCT01154829",NA,"NCT01154829","Eligible","University of Copenhagen","None found","Cathrine","Yes","10.1001/archgenpsychiatry.2012.847","2.2868877E7","https://doi.org/10.1001/archgenpsychiatry.2012.847","2012-12-01","Systematic Google search","Journal publication","No","No",NA,"2010-06-21","2008-12-31","2016-05-31","2016","2014-05-31","2014","Completed","Not Applicable",136,"No",NA,"Only non-industry","Yes","No","Yes","large"
"979","NCT01156922",NA,"NCT01156922","Eligible","Haukeland university hospital","None found","Delwen","No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2010-07-02","2010-06-30","2016-04-30","2016","2016-04-30","2016","Terminated","Phase 2",8,"No",NA,"Only non-industry","No","No","Yes","large"
"980","NCT01160393",NA,"NCT01160393","Eligible","Kuopio University Hospital","Irrelevant intervention type",NA,"Yes","10.1111/aor.13756","3.2557731E7","https://onlinelibrary.wiley.com/doi/abs/10.1111/aor.13756","2020-07-20","Systematic Google search","Journal publication","Yes","No",NA,"2010-07-05","2010-07-31","2016-07-31","2016","2016-07-31","2016","Completed","Not Applicable",240,"No",NA,"Only non-industry","No","No","Yes","small"
"982","NCT01160978",NA,"NCT01160978","Eligible","Helsinki University Hospital","None found","Delwen","Yes","10.1161/CIRCULATIONAHA.119.039932","31352795","doi.org/10.1161/CIRCULATIONAHA.119.039932","2019-07-29","Linked at the registration","Journal publication","No","No",NA,"2010-07-12","2010-06-01","2016-08-01","2016","2016-08-01","2016","Completed","Phase 2/Phase 3",84,"No",NA,"Only non-industry","Yes","Yes","No","large"
"591","NCT01161329",NA,"NCT01161329","Eligible","Uppsala University","Irrelevant intervention type",NA,"Yes","10.1177/0733464820902652","3.2114877E7","https://doi.org/10.1177/0733464820902652","2020-03-02","Systematic Google search","Journal publication","No","Yes","2016-02-10","2010-07-12","2009-09-30","2016-02-29","2016","2012-07-31","2012","Completed","Phase 1",67,"No",NA,"Only non-industry","Yes","Yes","No","large"
"983","NCT01172171","2010-022400-53","NCT01172171","Cross-registration duplicate","Herlev and Gentofte Hospital","Identified in publication","Cathrine A","Yes","10.1007/s12265-017-9768-7","29027116","https://link.springer.com/article/10.1007/s12265-017-9768-7","2017-10-12","Systematic Google search","Journal publication","Yes","No",NA,"2010-07-28","2013-06-30","2016-12-31","2016","2016-06-30","2016","Completed","Phase 2",41,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"22","2010-022400-53","2010-022400-53","NCT01172171","Eligible","Zealand University Hospital","Identified in publication","Cathrine A","Yes","10.1007/s12265-017-9768-7","2.9027116E7","https://doi.org/10.1007/s12265-017-9768-7","2017-10-12","Systematic Google search","Journal publication","Yes","Yes","2017-10-14","2010-12-01","2013-06-01","2016-06-28","2016","2016-06-01","2016","Any Completed, none Prematurely Ended","2",48,"No","No","Only non-industry","Yes","Yes","No","large"
"592","NCT01181076",NA,"NCT01181076","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1016/j.clnesp.2018.08.002","3.0390894E7","https://www.sciencedirect.com/science/article/pii/S0006497119322128","2018-08-29","Systematic Google search","Journal publication","Yes","Yes","2019-11-12","2010-08-04","2010-08-10","2017-03-01","2017","2017-03-01","2017","Completed","Not Applicable",119,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"17","2009-017163-42","2009-017163-42","NCT01197144","Eligible","Karolinska Institutet","Automatically identified","Cathrine A","Yes","10.1097/j.pain.0000000000002387","3.4224497E7","https://doi.org/10.1097/j.pain.0000000000002387","2022-03-01","Systematic Google search","Journal publication","Yes","No",NA,"2010-03-23","2010-10-31","2017-03-22","2017","2017-03-22","2017","Any Completed, none Prematurely Ended","4",120,"No","No","Only non-industry","Yes","Yes","No","large"
"985","NCT01197144","2009-017163-42","NCT01197144","Cross-registration duplicate","Karolinska Institutet","Automatically identified","Cathrine A","Yes","10.1016/j.bbi.2019.06.024","3.1228612E7","https://doi.org/10.1016/j.bbi.2019.06.024","2019-06-19","Systematic Google search","Journal publication","Yes","No",NA,"2010-09-03","2010-10-31","2016-11-28","2016","2016-11-28","2016","Completed","Not Applicable",70,"Yes",NA,"Industry or mixed","Yes","Yes","No","large"
"986","NCT01198847",NA,"NCT01198847","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2010-09-09","2010-01-31","2019-03-31","2019","2014-01-31","2014","Completed","Not Applicable",195,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"989","NCT01201291",NA,"NCT01201291","Eligible","Kuopio University Hospital","Irrelevant intervention type",NA,"Yes","10.1111/aas.13093","2.9464691E7","https://doi.org/10.1111/aas.13093","2018-02-20","Systematic Google search","Journal publication","Yes","No",NA,"2010-09-13","2010-11-30","2018-08-01","2018","2018-08-01","2018","Terminated","Not Applicable",67,"Yes",NA,"Only non-industry","Yes","Yes","Yes","small"
"991","NCT01206127",NA,"NCT01206127","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1111/j.1755-3768.2012.02560.x","2.2989158E7","https://doi.org/10.1111/j.1755-3768.2012.02560.x","2012-09-19","Systematic Google search","Journal publication","Yes","No",NA,"2010-09-20","2010-09-30","2018-01-31","2018","2018-01-31","2018","Unknown status","Not Applicable",40,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"992","NCT01206842",NA,"NCT01206842","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1007/s00406-019-00997-z","30826974","https://link.springer.com/article/10.1007/s00406-019-00997-z","2019-03-02","Systematic Google search","Journal publication","Yes","No",NA,"2010-09-10","2011-08-31","2018-05-01","2018","2018-05-01","2018","Completed","Not Applicable",48,"No",NA,"Only non-industry","No","Yes","No","large"
"997","NCT01223521",NA,"NCT01223521","Eligible","Helsinki University Hospital","Irrelevant intervention type",NA,"Yes","10.1093/humrep/dev233","2.6370664E7","https://doi.org/10.1093/humrep/dev233","2015-09-14","Linked at the registration","Journal publication","No","No",NA,"2010-10-18","2010-09-30","2018-03-31","2018","2018-03-31","2018","Completed","Not Applicable",748,"No",NA,"Only non-industry","Yes","Yes","No","large"
"999","NCT01230229",NA,"NCT01230229","Eligible","Lund University","Irrelevant intervention type",NA,"Yes","10.1016/j.ejvs.2017.01.026","2.8372983E7","https://doi.org/10.1016/j.ejvs.2017.01.026","2017-03-31","Linked at the registration","Journal publication","No","No",NA,"2010-10-28","2010-01-31","2017-08-31","2017","2017-07-31","2017","Completed","Not Applicable",100,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"1001","NCT01240707",NA,"NCT01240707","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1111/aas.12962","28832892","https://onlinelibrary-wiley-com.mime.uit.no/doi/10.1111/aas.12962","2017-08-17","Other","Journal publication","Yes","No",NA,"2010-11-10","2010-11-30","2016-05-31","2016","2016-05-31","2016","Completed","Not Applicable",40,"No",NA,"Only non-industry","No","No","Yes","large"
"1002","NCT01243554",NA,"NCT01243554","Eligible","Norwegian University of Science and Technology","Irrelevant intervention type",NA,"Yes","10.1371/journal.pmed.1002079","27459375","https://pubmed.ncbi.nlm.nih.gov/27459375/","2016-07-01","Linked at the registration","Journal publication","Yes","No",NA,"2010-09-06","2010-09-30","2016-06-30","2016","2015-06-30","2015","Completed","Not Applicable",91,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1003","NCT01246167",NA,"NCT01246167","Eligible","Tampere University Hospital","Irrelevant intervention type",NA,"Yes","10.1186/1471-2474-13-167","2.2954329E7","https://bmcmusculoskeletdisord.biomedcentral.com/articles/10.1186/1471-2474-13-167","2012-09-07","Linked at the registration","Journal publication","Yes","No",NA,"2010-11-15","2011-01-31","2019-11-30","2019","2019-11-30","2019","Completed","Not Applicable",250,"Yes",NA,"Only non-industry","Yes","Yes","No","small"
"1004","NCT01247337","2010-020188-19","NCT01247337","Eligible","Herlev and Gentofte Hospital","Identified in manual search","Delwen","Yes","10.3109/0284186X.2015.1080858","26364518","https://www.tandfonline.com/doi/full/10.3109/0284186X.2015.1080858","2015-09-12","Systematic Google search","Journal publication","Yes","Yes","2020-01-04","2010-06-08","2011-02-02","2016-02-18","2016","2016-02-18","2016","Completed","Phase 2",56,"No",NA,"Only non-industry","No","No","Yes","large"
"1007","NCT01268397",NA,"NCT01268397","Eligible","Danderyd Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s12891-022-05394-7","3.5549696E7","https://doi.org/10.1186%2Fs12891-022-05394-7","2022-05-12","Linked at the registration","Journal publication","No","No",NA,"2010-12-29","2009-12-31","2019-12-31","2019","2018-01-31","2018","Unknown status","Not Applicable",80,"No",NA,"Only non-industry","Yes","Yes","Yes","small"
"13","2009-012010-52","2009-012010-52","NCT01274273","Eligible","Aarhus University Hospital","Identified in publication","Cathrine A","Yes","10.1080/0284186X.2018.1433324","2.939296E7","https://www.tandfonline.com/doi/full/10.1080/0284186X.2018.1433324","2018-02-02","Linked at the registration","Journal publication","Yes","Yes","2020-12-03","2009-05-28","2009-10-26","2017-05-31","2017","2017-05-31","2017","Any Completed, none Prematurely Ended","2",118,"Yes","No","Only non-industry","Yes","Yes","Yes","large"
"1009","NCT01276925",NA,"NCT01276925","Eligible","Bispebjerg and Frederiksberg Hospital","None found","Cathrine","No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2011-01-13","2011-08-31","2016-05-31","2016","2016-05-31","2016","Unknown status","Not Applicable",81,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1011","NCT01278888",NA,"NCT01278888","Eligible","Odense University Hospital","Irrelevant intervention type",NA,"Yes","10.1016/S1470-2045(16)00173-X","27160473","https://www.thelancet.com/journals/lanonc/article/PIIS1470-2045(16)00173-X/fulltext","2016-05-06","Linked at the registration","Journal publication","No","No",NA,"2011-01-14","2008-09-30","2017-09-18","2017","2017-09-18","2017","Completed","Not Applicable",294,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1013","NCT01280227",NA,"NCT01280227","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1179/1753807612Y.0000000020",NA,"https://www.tandfonline.com/doi/abs/10.1179/1753807612Y.0000000020","2013-11-15","Systematic Google search","Journal publication","No","No",NA,"2009-09-01","2005-01-31","2016-07-31","2016","2010-10-31","2010","Completed","Not Applicable",144,"No",NA,"Only non-industry","Yes","No","Yes","large"
"1020","NCT01294111",NA,"NCT01294111","Eligible","Umeå University","Irrelevant intervention type",NA,"Yes","10.1002/nop2.127","2.9599993E7","https://onlinelibrary.wiley.com/doi/10.1002/nop2.127","2018-02-21","Systematic Google search","Journal publication","No","No",NA,"2011-01-03","2010-11-30","2018-05-02","2018","2012-03-31","2012","Completed","Not Applicable",45,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1022","NCT01295086","2010-021016-41","NCT01295086","Eligible","Odense University Hospital","Identified in manual search","Natasha","No",NA,NA,NA,NA,NA,NA,"Yes","Yes","2021-03-19","2010-12-06","2011-03-31","2018-01-31","2018","2014-11-30","2014","Completed","Not Applicable",27,"Yes",NA,"Only non-industry","No","No","Yes","large"
"1024","NCT01296230",NA,"NCT01296230","Eligible","Herlev and Gentofte Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2011-02-14","2011-02-28","2017-02-28","2017","2017-02-28","2017","Terminated","Not Applicable",3,"Yes",NA,"Only non-industry","No","No","Yes","large"
"1033","NCT01304927","2010-024588-42","NCT01304927","Eligible","Copenhagen University Hospital","Identified in manual search","Samruddhi","Yes","10.1210/jc.2017-01656","29126319","https://academic.oup.com/jcem/article/103/3/870/4590227?login=false","2018-03-01","Linked at the registration","Journal publication","Yes","Yes","2022-03-29","2011-02-11","2011-02-28","2016-05-31","2016","2014-12-31","2014","Completed","Phase 2/Phase 3",307,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1036","NCT01311440",NA,"NCT01311440","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1111/epi.14457","2.9901816E7","https://onlinelibrary.wiley.com/doi/10.1111/epi.14457","2018-06-14","Systematic Google search","Journal publication","Yes","No",NA,"2011-03-07","2011-03-31","2017-07-31","2017","2017-06-30","2017","Completed","Not Applicable",75,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1037","NCT01312571",NA,"NCT01312571","Eligible","Umeå University","Irrelevant intervention type",NA,"Yes","10.1016/j.pscychresns.2013.08.012","2.4064198E7","https://doi.org/10.1016/j.pscychresns.2013.08.012","2013-09-21","Linked at the registration","Journal publication","Yes","No",NA,"2010-08-31","2010-08-31","2016-02-29","2016","2016-02-29","2016","Completed","Not Applicable",26,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1038","NCT01313026",NA,"NCT01313026","Eligible","Aarhus University","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2011-01-07","2011-01-31","2018-09-30","2018","2018-02-28","2018","Terminated","Not Applicable",14,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"319","NCT01317160",NA,"NCT01317160","Eligible","Karolinska University Hospital","Irrelevant intervention type",NA,"Yes","10.1302/0301-620X.97B5.34581","2.5922463E7","https://doi.org/10.1302/0301-620x.97b5.34581","2015-05-01","Linked at the registration","Journal publication","Yes","Yes","2016-01-18","2011-03-16","2011-03-31","2018-09-30","2018","2015-08-31","2015","Completed","Not Applicable",150,"No",NA,"Industry or mixed","Yes","Yes","No","large"
"1047","NCT01318928",NA,"NCT01318928","Eligible","University of Oslo","None found","Cathrine","Yes","10.1111/jcpe.12793","2.8796888E7","https://doi.org/10.1111/jcpe.12793","2017-09-15","Linked at the registration","Journal publication","No","No",NA,"2011-01-04","2008-01-31","2016-10-31","2016","2010-09-30","2010","Unknown status","Phase 4",184,"No",NA,"Only non-industry","No","No","No","small"
"1051","NCT01328262",NA,"NCT01328262","Eligible","Haukeland university hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2011-02-24","2010-11-30","2019-03-31","2019","2019-03-31","2019","Terminated","Not Applicable",13,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
